x,y,vx,vy,Paddle.y
530.0,100.0,5,-5,173.33333333333334
535.0,95.0,5,-5,146.66666666666666
540.0,90.0,5,-5,183.33333333333334
545.0,85.0,5,-5,188.33333333333334
550.0,80.0,5,-5,148.33333333333334
555.0,75.0,5,-5,191.66666666666666
560.0,70.0,5,-5,193.33333333333334
565.0,65.0,5,-5,138.33333333333334
570.0,60.0,5,-5,135.0
575.0,55.0,5,-5,131.66666666666666
580.0,50.0,5,-5,130.0
585.0,45.0,5,-5,140.0
590.0,40.0,5,-5,141.66666666666666
595.0,35.0,5,-5,125.0
595.0,35.0,5,5,138.33333333333334
600.0,40.0,5,5,175.0
605.0,45.0,5,5,170.0
610.0,50.0,5,5,165.0
615.0,55.0,5,5,138.33333333333334
620.0,60.0,5,5,128.33333333333334
625.0,65.0,5,5,113.33333333333333
630.0,70.0,5,5,145.0
635.0,75.0,5,5,123.33333333333334
640.0,80.0,5,5,121.66666666666667
645.0,85.0,5,5,120.0
650.0,90.0,5,5,125.0
655.0,95.0,5,5,120.0
660.0,100.0,5,5,115.0
665.0,105.0,5,5,121.66666666666667
670.0,110.0,5,5,111.66666666666667
675.0,115.0,5,5,96.66666666666667
680.0,120.0,5,5,95.0
685.0,125.0,5,5,90.0
690.0,130.0,5,5,85.0
695.0,135.0,5,5,80.0
700.0,140.0,5,5,75.0
705.0,145.0,5,5,100.0
710.0,150.0,5,5,98.33333333333333
715.0,155.0,5,5,100.0
720.0,160.0,5,5,101.66666666666667
725.0,165.0,5,5,80.0
730.0,170.0,5,5,106.66666666666667
735.0,175.0,5,5,81.66666666666667
740.0,180.0,5,5,116.66666666666667
745.0,185.0,5,5,121.66666666666667
750.0,190.0,5,5,108.33333333333333
755.0,195.0,-5,5,155.0
750.0,200.0,-5,5,136.66666666666666
745.0,205.0,-5,5,141.66666666666666
740.0,210.0,-5,5,146.66666666666666
735.0,215.0,-5,5,151.66666666666666
730.0,220.0,-5,5,156.66666666666666
725.0,225.0,-5,5,161.66666666666666
720.0,230.0,-5,5,166.66666666666666
715.0,235.0,-5,5,171.66666666666666
710.0,240.0,-5,5,176.66666666666666
705.0,245.0,-5,5,181.66666666666666
700.0,250.0,-5,5,186.66666666666666
695.0,255.0,-5,5,191.66666666666666
690.0,260.0,-5,5,196.66666666666666
685.0,265.0,-5,5,201.66666666666666
680.0,270.0,-5,5,206.66666666666666
675.0,275.0,-5,5,211.66666666666666
670.0,280.0,-5,5,216.66666666666666
665.0,285.0,-5,5,221.66666666666666
660.0,290.0,-5,5,226.66666666666666
655.0,295.0,-5,5,231.66666666666666
650.0,300.0,-5,5,236.66666666666666
645.0,305.0,-5,5,241.66666666666666
640.0,310.0,-5,5,246.66666666666666
635.0,315.0,-5,5,251.66666666666669
630.0,320.0,-5,5,256.6666666666667
625.0,325.0,-5,5,261.6666666666667
620.0,330.0,-5,5,266.6666666666667
615.0,335.0,-5,5,271.6666666666667
610.0,340.0,-5,5,276.6666666666667
605.0,345.0,-5,5,281.6666666666667
600.0,350.0,-5,5,286.6666666666667
595.0,355.0,-5,5,291.6666666666667
590.0,360.0,-5,5,296.6666666666667
585.0,365.0,-5,5,301.6666666666667
580.0,370.0,-5,5,306.6666666666667
575.0,375.0,-5,5,311.6666666666667
570.0,380.0,-5,5,316.6666666666667
565.0,385.0,-5,5,321.6666666666667
560.0,390.0,-5,5,326.6666666666667
555.0,395.0,-5,5,331.6666666666667
550.0,400.0,-5,5,336.6666666666667
545.0,405.0,-5,5,341.6666666666667
540.0,410.0,-5,5,346.6666666666667
535.0,415.0,-5,5,351.6666666666667
530.0,420.0,-5,5,356.6666666666667
525.0,425.0,-5,5,361.6666666666667
520.0,430.0,-5,5,366.6666666666667
515.0,435.0,-5,5,371.6666666666667
510.0,440.0,-5,5,376.6666666666667
505.0,445.0,-5,5,381.6666666666667
500.0,450.0,-5,5,386.6666666666667
495.0,455.0,-5,5,391.6666666666667
490.0,460.0,-5,5,396.6666666666667
485.0,465.0,-5,5,401.6666666666667
480.0,470.0,-5,5,406.6666666666667
475.0,475.0,-5,5,408.3333333333333
470.0,480.0,-5,5,410.0
465.0,485.0,-5,5,411.6666666666667
460.0,490.0,-5,5,413.3333333333333
455.0,495.0,-5,5,415.0
450.0,500.0,-5,5,381.6666666666667
445.0,505.0,-5,5,418.3333333333333
440.0,510.0,-5,5,420.0
435.0,515.0,-5,5,421.6666666666667
430.0,520.0,-5,5,423.3333333333333
425.0,525.0,-5,5,425.0
420.0,530.0,-5,5,426.6666666666667
415.0,535.0,-5,5,425.0
410.0,540.0,-5,5,423.3333333333333
405.0,545.0,-5,5,421.6666666666667
400.0,550.0,-5,5,438.3333333333333
395.0,555.0,-5,5,418.3333333333333
390.0,560.0,-5,5,416.6666666666667
385.0,565.0,-5,5,415.0
385.0,565.0,-5,-5,370.0
380.0,560.0,-5,-5,411.6666666666667
375.0,555.0,-5,-5,425.0
370.0,550.0,-5,-5,408.3333333333333
365.0,545.0,-5,-5,406.6666666666667
360.0,540.0,-5,-5,405.0
355.0,535.0,-5,-5,403.3333333333333
350.0,530.0,-5,-5,401.6666666666667
345.0,525.0,-5,-5,400.0
340.0,520.0,-5,-5,398.3333333333333
335.0,515.0,-5,-5,396.6666666666667
330.0,510.0,-5,-5,395.0
325.0,505.0,-5,-5,393.3333333333333
320.0,500.0,-5,-5,388.3333333333333
315.0,495.0,-5,-5,383.3333333333333
310.0,490.0,-5,-5,378.3333333333333
305.0,485.0,-5,-5,373.3333333333333
300.0,480.0,-5,-5,368.3333333333333
295.0,475.0,-5,-5,363.3333333333333
290.0,470.0,-5,-5,358.3333333333333
285.0,465.0,-5,-5,353.3333333333333
280.0,460.0,-5,-5,348.3333333333333
275.0,455.0,-5,-5,343.3333333333333
270.0,450.0,-5,-5,338.3333333333333
265.0,445.0,-5,-5,333.3333333333333
260.0,440.0,-5,-5,328.3333333333333
255.0,435.0,-5,-5,323.3333333333333
250.0,430.0,-5,-5,318.3333333333333
245.0,425.0,-5,-5,313.3333333333333
240.0,420.0,-5,-5,308.3333333333333
235.0,415.0,-5,-5,303.3333333333333
230.0,410.0,-5,-5,298.3333333333333
225.0,405.0,-5,-5,293.3333333333333
220.0,400.0,-5,-5,288.3333333333333
215.0,395.0,-5,-5,283.3333333333333
210.0,390.0,-5,-5,278.3333333333333
205.0,385.0,-5,-5,273.3333333333333
200.0,380.0,-5,-5,268.3333333333333
195.0,375.0,-5,-5,263.3333333333333
190.0,370.0,-5,-5,258.3333333333333
185.0,365.0,-5,-5,253.33333333333331
180.0,360.0,-5,-5,248.33333333333334
175.0,355.0,-5,-5,243.33333333333334
170.0,350.0,-5,-5,238.33333333333334
165.0,345.0,-5,-5,233.33333333333334
160.0,340.0,-5,-5,228.33333333333334
155.0,335.0,-5,-5,223.33333333333334
150.0,330.0,-5,-5,218.33333333333334
145.0,325.0,-5,-5,213.33333333333334
140.0,320.0,-5,-5,208.33333333333334
135.0,315.0,-5,-5,203.33333333333334
130.0,310.0,-5,-5,198.33333333333334
125.0,305.0,-5,-5,193.33333333333334
120.0,300.0,-5,-5,188.33333333333334
115.0,295.0,-5,-5,183.33333333333334
110.0,290.0,-5,-5,178.33333333333334
105.0,285.0,-5,-5,173.33333333333334
100.0,280.0,-5,-5,168.33333333333334
95.0,275.0,-5,-5,163.33333333333334
90.0,270.0,-5,-5,158.33333333333334
85.0,265.0,-5,-5,153.33333333333334
80.0,260.0,-5,-5,148.33333333333334
75.0,255.0,-5,-5,143.33333333333334
70.0,250.0,-5,-5,138.33333333333334
65.0,245.0,-5,-5,133.33333333333334
60.0,240.0,-5,-5,128.33333333333334
55.0,235.0,-5,-5,123.33333333333334
50.0,230.0,-5,-5,118.33333333333333
45.0,225.0,-5,-5,113.33333333333333
40.0,220.0,-5,-5,108.33333333333333
35.0,215.0,-5,-5,310.0
35.0,215.0,5,-5,98.33333333333333
40.0,210.0,5,-5,93.33333333333333
45.0,205.0,5,-5,90.0
50.0,200.0,5,-5,88.33333333333333
55.0,195.0,5,-5,86.66666666666667
60.0,190.0,5,-5,85.0
65.0,185.0,5,-5,83.33333333333333
70.0,180.0,5,-5,81.66666666666667
75.0,175.0,5,-5,80.0
80.0,170.0,5,-5,78.33333333333333
85.0,165.0,5,-5,76.66666666666667
90.0,160.0,5,-5,75.0
95.0,155.0,5,-5,73.33333333333333
100.0,150.0,5,-5,71.66666666666667
105.0,145.0,5,-5,71.66666666666667
110.0,140.0,5,-5,73.33333333333333
115.0,135.0,5,-5,75.0
120.0,130.0,5,-5,76.66666666666667
125.0,125.0,5,-5,78.33333333333333
130.0,120.0,5,-5,80.0
135.0,115.0,5,-5,81.66666666666667
140.0,110.0,5,-5,83.33333333333333
145.0,105.0,5,-5,85.0
150.0,100.0,5,-5,86.66666666666667
155.0,95.0,5,-5,88.33333333333333
160.0,90.0,5,-5,90.0
165.0,85.0,5,-5,91.66666666666667
170.0,80.0,5,-5,93.33333333333333
175.0,75.0,5,-5,95.0
180.0,70.0,5,-5,96.66666666666667
185.0,65.0,5,-5,98.33333333333333
190.0,60.0,5,-5,100.0
195.0,55.0,5,-5,101.66666666666667
200.0,50.0,5,-5,103.33333333333333
205.0,45.0,5,-5,106.66666666666667
210.0,40.0,5,-5,111.66666666666667
215.0,35.0,5,-5,116.66666666666667
215.0,35.0,5,5,105.0
220.0,40.0,5,5,126.66666666666666
225.0,45.0,5,5,131.66666666666666
230.0,50.0,5,5,136.66666666666666
235.0,55.0,5,5,141.66666666666666
240.0,60.0,5,5,146.66666666666666
245.0,65.0,5,5,151.66666666666666
250.0,70.0,5,5,156.66666666666666
255.0,75.0,5,5,161.66666666666666
260.0,80.0,5,5,166.66666666666666
265.0,85.0,5,5,171.66666666666666
270.0,90.0,5,5,176.66666666666666
275.0,95.0,5,5,181.66666666666666
280.0,100.0,5,5,186.66666666666666
285.0,105.0,5,5,191.66666666666666
290.0,110.0,5,5,196.66666666666666
295.0,115.0,5,5,201.66666666666666
300.0,120.0,5,5,206.66666666666666
305.0,125.0,5,5,211.66666666666666
310.0,130.0,5,5,216.66666666666666
315.0,135.0,5,5,221.66666666666666
320.0,140.0,5,5,226.66666666666666
325.0,145.0,5,5,231.66666666666666
330.0,150.0,5,5,236.66666666666666
335.0,155.0,5,5,241.66666666666666
340.0,160.0,5,5,246.66666666666666
345.0,165.0,5,5,251.66666666666669
350.0,170.0,5,5,256.6666666666667
355.0,175.0,5,5,261.6666666666667
360.0,180.0,5,5,266.6666666666667
365.0,185.0,5,5,268.3333333333333
370.0,190.0,5,5,270.0
375.0,195.0,5,5,271.6666666666667
380.0,200.0,5,5,273.3333333333333
385.0,205.0,5,5,275.0
390.0,210.0,5,5,278.3333333333333
395.0,215.0,5,5,278.3333333333333
400.0,220.0,5,5,280.0
405.0,225.0,5,5,281.6666666666667
410.0,230.0,5,5,283.3333333333333
415.0,235.0,5,5,285.0
420.0,240.0,5,5,286.6666666666667
425.0,245.0,5,5,288.3333333333333
430.0,250.0,5,5,290.0
435.0,255.0,5,5,291.6666666666667
440.0,260.0,5,5,325.0
445.0,265.0,5,5,295.0
450.0,270.0,5,5,296.6666666666667
455.0,275.0,5,5,298.3333333333333
460.0,280.0,5,5,300.0
465.0,285.0,5,5,301.6666666666667
470.0,290.0,5,5,303.3333333333333
475.0,295.0,5,5,305.0
480.0,300.0,5,5,306.6666666666667
485.0,305.0,5,5,311.6666666666667
490.0,310.0,5,5,316.6666666666667
495.0,315.0,5,5,321.6666666666667
500.0,320.0,5,5,326.6666666666667
505.0,325.0,5,5,331.6666666666667
510.0,330.0,5,5,336.6666666666667
515.0,335.0,5,5,341.6666666666667
520.0,340.0,5,5,346.6666666666667
525.0,345.0,5,5,351.6666666666667
530.0,350.0,5,5,356.6666666666667
535.0,355.0,5,5,361.6666666666667
540.0,360.0,5,5,366.6666666666667
545.0,365.0,5,5,371.6666666666667
550.0,370.0,5,5,376.6666666666667
555.0,375.0,5,5,378.3333333333333
560.0,380.0,5,5,380.0
565.0,385.0,5,5,381.6666666666667
570.0,390.0,5,5,383.3333333333333
575.0,395.0,5,5,385.0
580.0,400.0,5,5,386.6666666666667
585.0,405.0,5,5,388.3333333333333
590.0,410.0,5,5,390.0
595.0,415.0,5,5,391.6666666666667
600.0,420.0,5,5,305.0
605.0,425.0,5,5,395.0
610.0,430.0,5,5,396.6666666666667
615.0,435.0,5,5,398.3333333333333
620.0,440.0,5,5,400.0
625.0,445.0,5,5,401.6666666666667
630.0,450.0,5,5,403.3333333333333
635.0,455.0,5,5,405.0
640.0,460.0,5,5,410.0
645.0,465.0,5,5,415.0
650.0,470.0,5,5,420.0
655.0,475.0,5,5,425.0
660.0,480.0,5,5,430.0
665.0,485.0,5,5,431.6666666666667
670.0,490.0,5,5,433.3333333333333
675.0,495.0,5,5,435.0
680.0,500.0,5,5,436.6666666666667
685.0,505.0,5,5,438.3333333333333
690.0,510.0,5,5,440.0
695.0,515.0,5,5,436.6666666666667
700.0,520.0,5,5,445.0
705.0,525.0,5,5,445.0
710.0,530.0,5,5,446.6666666666667
715.0,535.0,5,5,448.3333333333333
720.0,540.0,5,5,450.0
725.0,545.0,5,5,451.6666666666667
730.0,550.0,5,5,453.3333333333333
735.0,555.0,5,5,430.0
740.0,560.0,5,5,450.0
745.0,565.0,5,5,445.0
745.0,565.0,5,-5,445.0
750.0,560.0,5,-5,428.3333333333333
755.0,555.0,-5,-5,426.6666666666667
750.0,550.0,-5,-5,440.0
745.0,545.0,-5,-5,465.0
740.0,540.0,-5,-5,458.3333333333333
735.0,535.0,-5,-5,430.0
730.0,530.0,-5,-5,398.3333333333333
725.0,525.0,-5,-5,398.3333333333333
720.0,520.0,-5,-5,445.0
715.0,515.0,-5,-5,391.6666666666667
710.0,510.0,-5,-5,426.6666666666667
705.0,505.0,-5,-5,378.3333333333333
700.0,500.0,-5,-5,413.3333333333333
695.0,495.0,-5,-5,343.3333333333333
690.0,490.0,-5,-5,326.6666666666667
685.0,485.0,-5,-5,381.6666666666667
680.0,480.0,-5,-5,328.3333333333333
675.0,475.0,-5,-5,323.3333333333333
670.0,470.0,-5,-5,423.3333333333333
665.0,465.0,-5,-5,418.3333333333333
660.0,460.0,-5,-5,415.0
655.0,455.0,-5,-5,405.0
650.0,450.0,-5,-5,378.3333333333333
645.0,445.0,-5,-5,383.3333333333333
640.0,440.0,-5,-5,388.3333333333333
635.0,435.0,-5,-5,253.33333333333331
630.0,430.0,-5,-5,271.6666666666667
625.0,425.0,-5,-5,300.0
620.0,420.0,-5,-5,261.6666666666667
615.0,415.0,-5,-5,306.6666666666667
610.0,410.0,-5,-5,198.33333333333334
605.0,405.0,-5,-5,330.0
600.0,400.0,-5,-5,330.0
595.0,395.0,-5,-5,205.0
590.0,390.0,-5,-5,140.0
585.0,385.0,-5,-5,110.0
580.0,380.0,-5,-5,111.66666666666667
575.0,375.0,-5,-5,111.66666666666667
570.0,370.0,-5,-5,311.6666666666667
565.0,365.0,-5,-5,183.33333333333334
560.0,360.0,-5,-5,211.66666666666666
555.0,355.0,-5,-5,201.66666666666666
550.0,350.0,-5,-5,178.33333333333334
545.0,345.0,-5,-5,90.0
540.0,340.0,-5,-5,185.0
535.0,335.0,-5,-5,221.66666666666666
530.0,330.0,-5,-5,238.33333333333334
525.0,325.0,-5,-5,211.66666666666666
520.0,320.0,-5,-5,260.0
515.0,315.0,-5,-5,258.3333333333333
510.0,310.0,-5,-5,286.6666666666667
505.0,305.0,-5,-5,198.33333333333334
500.0,300.0,-5,-5,226.66666666666666
495.0,295.0,-5,-5,110.0
490.0,290.0,-5,-5,300.0
485.0,285.0,-5,-5,163.33333333333334
480.0,280.0,-5,-5,166.66666666666666
475.0,275.0,-5,-5,243.33333333333334
470.0,270.0,-5,-5,225.0
465.0,265.0,-5,-5,128.33333333333334
460.0,260.0,-5,-5,115.0
455.0,255.0,-5,-5,323.3333333333333
450.0,250.0,-5,-5,323.3333333333333
445.0,245.0,-5,-5,95.0
440.0,240.0,-5,-5,190.0
435.0,235.0,-5,-5,180.0
430.0,230.0,-5,-5,163.33333333333334
425.0,225.0,-5,-5,163.33333333333334
420.0,220.0,-5,-5,58.333333333333336
415.0,215.0,-5,-5,315.0
410.0,210.0,-5,-5,178.33333333333334
405.0,205.0,-5,-5,65.0
400.0,200.0,-5,-5,166.66666666666666
395.0,195.0,-5,-5,155.0
390.0,190.0,-5,-5,120.0
385.0,185.0,-5,-5,120.0
380.0,180.0,-5,-5,281.6666666666667
375.0,175.0,-5,-5,285.0
370.0,170.0,-5,-5,290.0
365.0,165.0,-5,-5,233.33333333333334
360.0,160.0,-5,-5,285.0
355.0,155.0,-5,-5,280.0
350.0,150.0,-5,-5,166.66666666666666
345.0,145.0,-5,-5,138.33333333333334
340.0,140.0,-5,-5,170.0
335.0,135.0,-5,-5,110.0
330.0,130.0,-5,-5,138.33333333333334
325.0,125.0,-5,-5,160.0
320.0,120.0,-5,-5,145.0
315.0,115.0,-5,-5,98.33333333333333
310.0,110.0,-5,-5,111.66666666666667
305.0,105.0,-5,-5,151.66666666666666
300.0,100.0,-5,-5,161.66666666666666
295.0,95.0,-5,-5,133.33333333333334
290.0,90.0,-5,-5,125.0
285.0,85.0,-5,-5,130.0
280.0,80.0,-5,-5,110.0
275.0,75.0,-5,-5,86.66666666666667
270.0,70.0,-5,-5,128.33333333333334
265.0,65.0,-5,-5,41.666666666666664
260.0,60.0,-5,-5,60.0
255.0,55.0,-5,-5,130.0
250.0,50.0,-5,-5,100.0
245.0,45.0,-5,-5,80.0
240.0,40.0,-5,-5,151.66666666666666
235.0,35.0,-5,-5,70.0
235.0,35.0,-5,5,71.66666666666667
230.0,40.0,-5,5,131.66666666666666
225.0,45.0,-5,5,101.66666666666667
220.0,50.0,-5,5,90.0
215.0,55.0,-5,5,105.0
210.0,60.0,-5,5,85.0
205.0,65.0,-5,5,40.0
200.0,70.0,-5,5,103.33333333333333
195.0,75.0,-5,5,171.66666666666666
190.0,80.0,-5,5,65.0
185.0,85.0,-5,5,215.0
180.0,90.0,-5,5,215.0
175.0,95.0,-5,5,175.0
170.0,100.0,-5,5,121.66666666666667
165.0,105.0,-5,5,136.66666666666666
160.0,110.0,-5,5,201.66666666666666
155.0,115.0,-5,5,206.66666666666666
150.0,120.0,-5,5,261.6666666666667
145.0,125.0,-5,5,210.0
140.0,130.0,-5,5,186.66666666666666
135.0,135.0,-5,5,141.66666666666666
130.0,140.0,-5,5,128.33333333333334
125.0,145.0,-5,5,35.0
120.0,150.0,-5,5,326.6666666666667
115.0,155.0,-5,5,98.33333333333333
110.0,160.0,-5,5,55.0
105.0,165.0,-5,5,195.0
100.0,170.0,-5,5,200.0
95.0,175.0,-5,5,121.66666666666667
90.0,180.0,-5,5,168.33333333333334
85.0,185.0,-5,5,178.33333333333334
80.0,190.0,-5,5,258.3333333333333
75.0,195.0,-5,5,95.0
70.0,200.0,-5,5,136.66666666666666
65.0,205.0,-5,5,250.0
60.0,210.0,-5,5,270.0
55.0,215.0,-5,5,315.0
50.0,220.0,-5,5,313.3333333333333
45.0,225.0,-5,5,313.3333333333333
40.0,230.0,-5,5,113.33333333333333
35.0,235.0,-5,5,136.66666666666666
35.0,235.0,5,5,106.66666666666667
40.0,240.0,5,5,106.66666666666667
45.0,245.0,5,5,176.66666666666666
50.0,250.0,5,5,241.66666666666666
55.0,255.0,5,5,330.0
60.0,260.0,5,5,240.0
65.0,265.0,5,5,198.33333333333334
70.0,270.0,5,5,168.33333333333334
75.0,275.0,5,5,163.33333333333334
80.0,280.0,5,5,166.66666666666666
85.0,285.0,5,5,115.0
90.0,290.0,5,5,110.0
95.0,295.0,5,5,121.66666666666667
100.0,300.0,5,5,273.3333333333333
105.0,305.0,5,5,380.0
110.0,310.0,5,5,120.0
115.0,315.0,5,5,266.6666666666667
120.0,320.0,5,5,253.33333333333331
125.0,325.0,5,5,271.6666666666667
130.0,330.0,5,5,195.0
135.0,335.0,5,5,203.33333333333334
140.0,340.0,5,5,366.6666666666667
145.0,345.0,5,5,96.66666666666667
150.0,350.0,5,5,190.0
155.0,355.0,5,5,198.33333333333334
160.0,360.0,5,5,218.33333333333334
165.0,365.0,5,5,166.66666666666666
170.0,370.0,5,5,223.33333333333334
175.0,375.0,5,5,356.6666666666667
180.0,380.0,5,5,361.6666666666667
185.0,385.0,5,5,113.33333333333333
190.0,390.0,5,5,143.33333333333334
195.0,395.0,5,5,355.0
200.0,400.0,5,5,305.0
205.0,405.0,5,5,265.0
210.0,410.0,5,5,326.6666666666667
215.0,415.0,5,5,381.6666666666667
220.0,420.0,5,5,176.66666666666666
225.0,425.0,5,5,196.66666666666666
230.0,430.0,5,5,196.66666666666666
235.0,435.0,5,5,293.3333333333333
240.0,440.0,5,5,238.33333333333334
245.0,445.0,5,5,195.0
250.0,450.0,5,5,338.3333333333333
255.0,455.0,5,5,436.6666666666667
260.0,460.0,5,5,301.6666666666667
265.0,465.0,5,5,390.0
270.0,470.0,5,5,385.0
275.0,475.0,5,5,363.3333333333333
280.0,480.0,5,5,326.6666666666667
285.0,485.0,5,5,305.0
290.0,490.0,5,5,470.0
295.0,495.0,5,5,310.0
300.0,500.0,5,5,380.0
305.0,505.0,5,5,393.3333333333333
310.0,510.0,5,5,433.3333333333333
315.0,515.0,5,5,425.0
320.0,520.0,5,5,396.6666666666667
325.0,525.0,5,5,361.6666666666667
330.0,530.0,5,5,395.0
335.0,535.0,5,5,436.6666666666667
340.0,540.0,5,5,436.6666666666667
345.0,545.0,5,5,290.0
350.0,550.0,5,5,371.6666666666667
355.0,555.0,5,5,395.0
360.0,560.0,5,5,430.0
365.0,565.0,5,5,411.6666666666667
365.0,565.0,5,-5,428.3333333333333
370.0,560.0,5,-5,371.6666666666667
375.0,555.0,5,-5,316.6666666666667
380.0,550.0,5,-5,330.0
385.0,545.0,5,-5,315.0
390.0,540.0,5,-5,353.3333333333333
395.0,535.0,5,-5,380.0
400.0,530.0,5,-5,420.0
405.0,525.0,5,-5,403.3333333333333
410.0,520.0,5,-5,355.0
415.0,515.0,5,-5,260.0
420.0,510.0,5,-5,260.0
425.0,505.0,5,-5,335.0
430.0,500.0,5,-5,350.0
435.0,495.0,5,-5,350.0
440.0,490.0,5,-5,376.6666666666667
445.0,485.0,5,-5,361.6666666666667
450.0,480.0,5,-5,358.3333333333333
455.0,475.0,5,-5,383.3333333333333
460.0,470.0,5,-5,336.6666666666667
465.0,465.0,5,-5,333.3333333333333
470.0,460.0,5,-5,355.0
475.0,455.0,5,-5,318.3333333333333
480.0,450.0,5,-5,158.33333333333334
485.0,445.0,5,-5,413.3333333333333
490.0,440.0,5,-5,428.3333333333333
495.0,435.0,5,-5,330.0
500.0,430.0,5,-5,331.6666666666667
505.0,425.0,5,-5,366.6666666666667
510.0,420.0,5,-5,375.0
515.0,415.0,5,-5,420.0
520.0,410.0,5,-5,316.6666666666667
525.0,405.0,5,-5,431.6666666666667
530.0,400.0,5,-5,418.3333333333333
535.0,395.0,5,-5,325.0
540.0,390.0,5,-5,288.3333333333333
545.0,385.0,5,-5,260.0
550.0,380.0,5,-5,261.6666666666667
555.0,375.0,5,-5,261.6666666666667
560.0,370.0,5,-5,378.3333333333333
565.0,365.0,5,-5,320.0
570.0,360.0,5,-5,320.0
575.0,355.0,5,-5,351.6666666666667
580.0,350.0,5,-5,328.3333333333333
585.0,345.0,5,-5,240.0
590.0,340.0,5,-5,390.0
595.0,335.0,5,-5,371.6666666666667
600.0,330.0,5,-5,368.3333333333333
605.0,325.0,5,-5,315.0
610.0,320.0,5,-5,380.0
615.0,315.0,5,-5,418.3333333333333
620.0,310.0,5,-5,366.6666666666667
625.0,305.0,5,-5,221.66666666666666
630.0,300.0,5,-5,363.3333333333333
635.0,295.0,5,-5,205.0
640.0,290.0,5,-5,310.0
645.0,285.0,5,-5,313.3333333333333
650.0,280.0,5,-5,243.33333333333334
655.0,275.0,5,-5,225.0
660.0,270.0,5,-5,225.0
665.0,265.0,5,-5,206.66666666666666
670.0,260.0,5,-5,223.33333333333334
675.0,255.0,5,-5,213.33333333333334
680.0,250.0,5,-5,208.33333333333334
685.0,245.0,5,-5,201.66666666666666
690.0,240.0,5,-5,188.33333333333334
695.0,235.0,5,-5,143.33333333333334
700.0,230.0,5,-5,173.33333333333334
705.0,225.0,5,-5,170.0
710.0,220.0,5,-5,175.0
715.0,215.0,5,-5,140.0
720.0,210.0,5,-5,165.0
725.0,205.0,5,-5,215.0
730.0,200.0,5,-5,126.66666666666666
735.0,195.0,5,-5,85.0
740.0,190.0,5,-5,121.66666666666667
745.0,185.0,5,-5,130.0
750.0,180.0,5,-5,111.66666666666667
755.0,175.0,-5,-5,65.0
750.0,170.0,-5,-5,210.0
745.0,165.0,-5,-5,215.0
740.0,160.0,-5,-5,220.0
735.0,155.0,-5,-5,225.0
730.0,150.0,-5,-5,230.0
725.0,145.0,-5,-5,235.0
720.0,140.0,-5,-5,240.0
715.0,135.0,-5,-5,245.0
710.0,130.0,-5,-5,250.0
705.0,125.0,-5,-5,255.0
700.0,120.0,-5,-5,260.0
695.0,115.0,-5,-5,265.0
690.0,110.0,-5,-5,270.0
685.0,105.0,-5,-5,275.0
680.0,100.0,-5,-5,280.0
675.0,95.0,-5,-5,285.0
670.0,90.0,-5,-5,290.0
665.0,85.0,-5,-5,295.0
660.0,80.0,-5,-5,300.0
655.0,75.0,-5,-5,305.0
650.0,70.0,-5,-5,310.0
645.0,65.0,-5,-5,315.0
640.0,60.0,-5,-5,320.0
635.0,55.0,-5,-5,325.0
630.0,50.0,-5,-5,330.0
625.0,45.0,-5,-5,335.0
620.0,40.0,-5,-5,340.0
615.0,35.0,-5,-5,288.3333333333333
615.0,35.0,-5,5,293.3333333333333
610.0,40.0,-5,5,355.0
605.0,45.0,-5,5,360.0
600.0,50.0,-5,5,365.0
595.0,55.0,-5,5,370.0
590.0,60.0,-5,5,375.0
585.0,65.0,-5,5,380.0
580.0,70.0,-5,5,385.0
575.0,75.0,-5,5,390.0
570.0,80.0,-5,5,395.0
565.0,85.0,-5,5,400.0
560.0,90.0,-5,5,405.0
555.0,95.0,-5,5,410.0
550.0,100.0,-5,5,415.0
545.0,105.0,-5,5,420.0
540.0,110.0,-5,5,425.0
535.0,115.0,-5,5,430.0
530.0,120.0,-5,5,435.0
525.0,125.0,-5,5,440.0
520.0,130.0,-5,5,445.0
515.0,135.0,-5,5,450.0
510.0,140.0,-5,5,455.0
505.0,145.0,-5,5,460.0
500.0,150.0,-5,5,465.0
495.0,155.0,-5,5,470.0
490.0,160.0,-5,5,475.0
485.0,165.0,-5,5,476.6666666666667
480.0,170.0,-5,5,475.0
475.0,175.0,-5,5,470.0
470.0,180.0,-5,5,465.0
465.0,185.0,-5,5,460.0
460.0,190.0,-5,5,455.0
455.0,195.0,-5,5,450.0
450.0,200.0,-5,5,445.0
445.0,205.0,-5,5,440.0
440.0,210.0,-5,5,435.0
435.0,215.0,-5,5,430.0
430.0,220.0,-5,5,425.0
425.0,225.0,-5,5,420.0
420.0,230.0,-5,5,415.0
415.0,235.0,-5,5,410.0
410.0,240.0,-5,5,405.0
405.0,245.0,-5,5,400.0
400.0,250.0,-5,5,395.0
395.0,255.0,-5,5,390.0
390.0,260.0,-5,5,385.0
385.0,265.0,-5,5,380.0
380.0,270.0,-5,5,375.0
375.0,275.0,-5,5,370.0
370.0,280.0,-5,5,365.0
365.0,285.0,-5,5,360.0
360.0,290.0,-5,5,355.0
355.0,295.0,-5,5,350.0
350.0,300.0,-5,5,345.0
345.0,305.0,-5,5,340.0
340.0,310.0,-5,5,335.0
335.0,315.0,-5,5,330.0
330.0,320.0,-5,5,325.0
325.0,325.0,-5,5,320.0
320.0,330.0,-5,5,315.0
